order_id,restaurant_id,customer_id,carrier_id,customer_lat,customer_lon,date,time,is_peak_time,is_weekend,carrier_vehicle,shopping_cart,coupon_discount,order_price,shortest_distance_to_customer,travel_time_minutes,restaurant_rating,delivery_charges
ORD302604,REST1801,CUST02415,COUR4584,-37.8153813,144.99096459999998,2020-02-27,00:23:44,0,0,Bike,"[('chicken guntur', 3), ('tandoori chicken', 1)]",0,47.49,3962.0,20,,4.7118
ORD078643,REST1801,CUST09397,COUR4292,-37.8112627,144.9618758,2020-05-09,21:41:32,0,1,Car,"[('naan', 2), ('tandoori chicken', 3), ('chicken guntur', 3)]",0,110.93,,4,,
ORD342815,REST1801,CUST13898,COUR4574,-37.81163239999999,144.9649121,2020-11-28,03:37:34,0,1,Bike,"[('chicken boneless biryani', 1), ('panner tikka', 3), ('crispy chicken', 1), ('tandoori chicken', 3)]",0,110.67,1628.0,8,,4.5643
ORD067807,REST0936,CUST11272,COUR2581,-37.8245941,144.9821862,2020-09-22,10:01:19,0,0,Motorbike,"[('cheesecake', 2), ('tender coconut ice cream', 3), ('begun pora', 1)]",0,109.1,5766.0,12,,3.4686
ORD034620,REST1781,CUST04052,COUR2895,-37.8206485,144.98343730000002,2020-12-05,08:46:09,0,1,Motorbike,"[('pizza', 2), ('beef burger', 3), ('veggie pizza', 2)]",10,82.881,2406.0,5,,4.3349
ORD265851,REST0936,CUST08456,COUR1240,-37.8272599,144.9816629,2020-12-26,08:38:14,0,1,Bike,"[('begun pora', 1), ('mocha chingri', 2)]",10,56.79,5678.0,28,,6.4145
ORD188562,REST1781,CUST04824,COUR2802,-37.804764899999995,144.93267980000002,2020-10-06,00:03:57,0,0,Car,"[('chicken burger', 2), ('peri peri chicken wings', 2)]",0,60.18,3612.0,9,,3.7661
ORD233506,REST0936,CUST06804,COUR2805,-37.804216100000005,144.95954440000003,2020-04-17,00:59:20,0,0,Motorbike,"[('begun pora', 2), ('saffron pilaf', 2)]",0,96.24,2827.0,6,,2.8739
ORD221801,REST0936,CUST08575,COUR4025,-37.807911,144.9418072,2020-05-13,12:07:54,1,0,Bike,"[('tender coconut ice cream', 2), ('paratha', 3)]",40,40.968,1584.0,8,,4.6894
ORD129893,REST0936,CUST12007,COUR3016,-37.8117477,145.0004545,2020-05-21,09:57:21,0,0,Motorbike,"[('mocha chingri', 1), ('banana chips', 1), ('cheesecake', 1), ('paratha', 1)]",45,33.385,6433.0,13,,3.686
ORD289877,REST1858,CUST09537,COUR4038,-37.8185906,144.95574140000002,2020-12-05,13:07:15,1,1,Motorbike,"[('crab toast', 1), ('mackerel fry', 3), ('beef fry', 2), ('appam', 1)]",10,75.564,,6,,
ORD141241,REST1450,CUST13025,COUR3805,-37.8123071,144.95368359999998,2020-04-22,10:29:00,0,0,Motorbike,"[('poha', 1), ('jalebi', 2), ('samosa', 2), ('kachori', 1)]",40,37.332,1057.0,2,,3.4584
ORD344233,REST1781,CUST01928,COUR3210,-37.81955,144.97234939999998,2020-09-04,19:54:43,1,0,Car,"[('pizza', 2), ('veggie pizza', 3), ('mango salad', 1), ('beef burger', 3)]",0,124.28,1843.0,4,,4.6038
ORD171521,REST0936,CUST08793,COUR0271,-37.7999733,144.96254009999998,2020-07-30,20:58:01,0,0,Bike,"[('begun pora', 3), ('banana chips', 3)]",45,72.369,,17,,
ORD055330,REST1450,CUST02806,COUR3725,-37.8071296,144.9957194,2020-09-22,03:57:21,0,0,Car,"[('poha', 1), ('puri sabzi', 3)]",0,67.53,,11,,
ORD172526,REST0936,CUST02307,COUR1201,-37.811914,144.945762,2020-03-09,11:24:23,0,0,Bike,"[('cheesecake', 2), ('mocha chingri', 2), ('banana chips', 2), ('paratha', 1)]",0,111.84,1465.0,7,,3.0917
ORD280368,REST1801,CUST06205,COUR3216,-37.8143828,144.9354512,2020-12-24,04:32:58,0,0,Car,"[('chicken guntur', 1), ('panner tikka', 3), ('crispy chicken', 1)]",40,24.48,,8,,
ORD052047,REST0936,CUST07248,COUR2420,-37.8225159,144.9477823,2020-11-10,15:13:50,0,0,Motorbike,"[('tender coconut ice cream', 1), ('mocha chingri', 2)]",10,52.506,2626.0,5,,3.0671
ORD009554,REST0936,CUST02712,COUR1969,-37.8201472,145.0035977,2020-02-26,02:34:17,0,0,Bike,"[('begun pora', 3), ('paratha', 3), ('cheesecake', 3), ('mocha chingri', 1)]",0,159.34,,37,,
ORD140951,REST1781,CUST01672,COUR1362,-37.8227967,145.00501630000002,2020-04-05,14:46:09,0,1,Motorbike,"[('burgers', 1), ('pizza', 3), ('coffee', 1)]",10,89.298,4358.0,9,,4.6217
ORD126049,REST1450,CUST04769,COUR3892,-37.805324,144.933267,2020-06-18,03:09:53,0,0,Motorbike,"[('kachori', 1), ('samosa', 3), ('jalebi', 3), ('rasgulla', 3)]",0,142.59,2775.0,6,,3.6117
ORD300120,REST0936,CUST02908,COUR2064,-37.8004208,144.98983169999997,2020-01-06,00:35:36,0,0,Car,"[('paratha', 1), ('banana chips', 1), ('begun pora', 2), ('tender coconut ice cream', 2)]",0,117.58,6000.0,14,,3.9155
ORD293313,REST1450,CUST06920,COUR4841,-37.8058123,144.955219,2020-07-05,20:14:30,0,1,Bike,"[('kachori', 1), ('poha', 2)]",0,24.84,,8,,
ORD096383,REST1450,CUST07252,COUR0056,-37.8206516,144.9486218,2020-03-26,22:44:50,0,0,Motorbike,"[('poha', 2), ('rasgulla', 3)]",20,66.024,,1,,
ORD125810,REST1801,CUST05836,COUR3701,-37.811673799999994,144.98284019999997,2020-10-12,18:11:52,1,0,Motorbike,"[('chicken boneless biryani', 3), ('panner tikka', 1), ('crispy chicken', 1), ('tandoori chicken', 1)]",0,105.95,,6,,
ORD194246,REST1450,CUST02495,COUR1847,-37.813286100000006,144.9334399,2020-05-22,14:38:14,0,0,Bike,"[('jalebi', 1), ('samosa', 2)]",40,21.39,,16,,
ORD220525,REST0936,CUST13093,COUR1808,-37.823262799999995,144.9830236,2020-12-19,22:05:16,0,1,Car,"[('cheesecake', 2), ('begun pora', 2), ('saffron pilaf', 1), ('banana chips', 2)]",10,122.778,,14,,
ORD303688,REST1450,CUST09687,COUR0188,-37.8051604,144.9602013,2020-02-13,00:35:36,0,0,Bike,"[('jalebi', 1), ('kachori', 2), ('poha', 1)]",10,31.257,2082.0,10,,4.3245
ORD258591,REST1858,CUST05349,COUR1589,-37.8164627,144.9651728,2020-04-16,18:19:46,1,0,Car,"[('appam', 2), ('kerala parotta', 2)]",0,67.44,,5,,
ORD130416,REST1858,CUST03870,COUR1450,-37.812884000000004,144.9892226,2020-03-22,13:15:09,1,1,Motorbike,"[('beef fry', 1), ('roast beef', 3)]",0,74.44,,3,,
ORD203693,REST1781,CUST08016,COUR2233,-37.8194349,145.008352,2020-03-07,00:47:28,0,1,Car,"[('coffee', 1), ('beef burger', 1), ('peri peri chicken wings', 1)]",0,49.93,4312.0,10,,4.7449
ORD299556,REST0936,CUST13431,COUR2365,-37.7999953,145.0149822,2020-04-13,23:12:31,0,0,Car,"[('mocha chingri', 2), ('begun pora', 2)]",0,87.66,8627.0,21,,4.7535
ORD088843,REST0936,CUST02554,COUR1352,-37.8039021,145.00396819999997,2020-06-06,07:46:48,0,1,Motorbike,"[('begun pora', 3), ('tender coconut ice cream', 1), ('paratha', 1), ('banana chips', 3)]",20,128.752,,14,,
ORD065961,REST1858,CUST06507,COUR2514,-37.8249648,144.9827805,2020-07-30,08:30:19,0,0,Motorbike,"[('roast beef', 2), ('kerala parotta', 1)]",0,56.32,758.0,2,,3.26
ORD185175,REST0936,CUST09553,COUR2588,-37.825692,144.99793799999998,2020-07-19,04:09:13,0,1,Bike,"[('mocha chingri', 1), ('banana chips', 1)]",20,30.856,6855.0,34,,7.0351
ORD013977,REST1450,CUST08093,COUR3309,-37.8192904,145.0056706,2020-04-04,15:05:56,0,1,Bike,"[('poha', 2), ('jalebi', 3), ('kachori', 1), ('puri sabzi', 3)]",45,62.832,4763.0,24,,6.3411
ORD276187,REST1450,CUST00120,COUR2443,-37.8050179,144.9678415,2020-08-25,10:56:42,0,0,Motorbike,"[('rasgulla', 2), ('kachori', 3), ('poha', 2), ('samosa', 3)]",0,123.43,,5,,
ORD052981,REST1858,CUST03498,COUR2859,-37.812411600000004,144.93809299999998,2020-08-14,12:23:44,1,0,Bike,"[('crab toast', 3), ('appam', 1), ('roast beef', 1)]",45,31.938,4919.0,25,,6.8084
ORD039263,REST1801,CUST05737,COUR4043,-37.8132321,144.9313859,2020-03-14,11:20:26,0,1,Car,"[('tandoori chicken', 3), ('chicken guntur', 2), ('crispy chicken', 2), ('hyderabadi biryani', 3)]",40,74.556,4184.0,10,,4.6867
ORD190967,REST0936,CUST11744,COUR4270,-37.8179881,144.99409719999997,2020-05-23,06:47:28,0,1,Bike,"[('saffron pilaf', 3), ('begun pora', 2)]",0,119.8,6317.0,32,,6.8356
ORD317645,REST1781,CUST09784,COUR1868,-37.814237799999994,144.9871033,2020-02-10,17:40:13,0,0,Car,"[('burgers', 3), ('mango salad', 2), ('pizza', 3)]",20,106.952,2409.0,6,,3.3921
ORD189617,REST1450,CUST00486,COUR1231,-37.823757,144.9475243,2020-05-09,02:50:06,0,1,Car,"[('samosa', 3), ('puri sabzi', 3)]",10,87.804,1040.0,2,,4.2042
ORD114675,REST1450,CUST07464,COUR0139,-37.801098100000004,144.99518590000002,2020-06-02,19:46:48,1,0,Bike,"[('samosa', 2), ('poha', 3), ('jalebi', 3)]",0,80.81,4887.0,24,,6.7107
ORD329339,REST1801,CUST00673,COUR1954,-37.800973,144.9974642,2020-08-01,11:08:34,0,1,Car,"[('hyderabadi biryani', 3), ('chicken boneless biryani', 2), ('chicken guntur', 1)]",0,77.85,,9,,
ORD211815,REST0936,CUST07646,COUR1209,-37.8139221,144.9404494,2020-09-05,17:20:26,0,1,Motorbike,"[('cheesecake', 3), ('paratha', 1), ('saffron pilaf', 3), ('tender coconut ice cream', 1)]",0,137.75,1967.0,4,,4.1608
ORD140232,REST1450,CUST04099,COUR0485,-37.8187786,144.98319990000002,2020-11-28,09:49:27,0,1,Motorbike,"[('kachori', 3), ('rasgulla', 3)]",0,90.33,2839.0,6,,4.6332
ORD165600,REST1450,CUST09242,COUR1651,-37.810570299999995,144.96426330000003,2020-06-19,13:23:04,1,0,Bike,"[('samosa', 1), ('rasgulla', 3)]",0,78.64,,8,,
ORD159899,REST0936,CUST02146,COUR1295,-37.804626,144.95133930000003,2020-11-23,19:34:56,1,0,Motorbike,"[('paratha', 1), ('banana chips', 1)]",0,28.86,,4,,
ORD306216,REST1801,CUST09849,COUR2671,-37.8079154,144.9733791,2020-05-31,01:19:07,0,1,Motorbike,"[('chicken boneless biryani', 3), ('crispy chicken', 1), ('panner tikka', 3)]",0,99.37,,4,,
ORD064264,REST1781,CUST02363,COUR4288,-37.8200831,144.9453992,2020-12-16,03:37:34,0,0,Motorbike,"[('peri peri chicken wings', 2), ('chicken burger', 1)]",0,48.26,2162.0,4,,3.0871
ORD326815,REST1801,CUST06888,COUR4432,-37.806660799999996,144.96241469999998,2020-02-09,17:40:13,0,1,Car,"[('chicken guntur', 3), ('chicken boneless biryani', 2)]",0,73.99,,2,,
ORD105489,REST1801,CUST07615,COUR0972,-37.8135944,144.9374225,2020-11-08,12:07:54,1,1,Bike,"[('chicken boneless biryani', 3), ('hyderabadi biryani', 2), ('naan', 1)]",10,86.58,,16,,
ORD123656,REST1858,CUST13592,COUR3355,-37.8023534,144.9630115,2020-01-15,15:21:45,0,0,Bike,"[('roast beef', 1), ('fish', 1), ('appam', 2)]",10,70.137,,17,,
ORD153450,REST1801,CUST08443,COUR0156,-37.8058495,144.96310630000002,2020-07-11,14:42:11,0,1,Bike,"[('crispy chicken', 3), ('panner tikka', 3)]",45,31.268,940.0,5,,3.8779
ORD212982,REST1858,CUST10038,COUR1183,-37.8114479,144.9832156,2020-05-12,14:42:11,0,0,Motorbike,"[('crab toast', 2), ('mackerel fry', 1)]",0,23.63,1315.0,3,,3.1469
ORD058021,REST1781,CUST06995,COUR2512,-37.8061848,144.9551499,2020-09-27,13:46:48,1,1,Car,"[('burgers', 2), ('peri peri chicken wings', 3), ('chicken burger', 1)]",20,62.232,,4,,
ORD271650,REST1450,CUST02856,COUR1760,-37.821479700000005,144.9931302,2020-06-18,02:46:09,0,0,Motorbike,"[('rasgulla', 3), ('puri sabzi', 3)]",20,100.032,3769.0,8,,3.4499
ORD336079,REST0936,CUST02213,COUR1028,-37.8120344,144.9492301,2020-04-22,04:13:11,0,0,Car,"[('cheesecake', 2), ('begun pora', 2)]",0,74.26,2042.0,5,,2.9178
ORD109451,REST0936,CUST10203,COUR2421,-37.8227734,144.983928,2020-09-26,02:18:27,0,1,Motorbike,"[('cheesecake', 3), ('mocha chingri', 2), ('paratha', 3)]",10,94.437,5740.0,11,,4.4795
ORD172285,REST1858,CUST03523,COUR3681,-37.8210294,145.00084760000001,2020-04-04,13:50:46,1,1,Motorbike,"[('crab toast', 3), ('fish', 3), ('roast beef', 1), ('kerala parotta', 2)]",0,116.66,,3,,
ORD200948,REST1801,CUST07933,COUR2119,-37.813183,144.97391140000002,2020-03-17,11:28:21,0,0,Motorbike,"[('tandoori chicken', 2), ('chicken boneless biryani', 1), ('hyderabadi biryani', 3), ('naan', 1)]",45,52.932,,5,,
ORD043832,REST1450,CUST09658,COUR0448,-37.8017119,145.0043756,2020-06-09,11:16:29,0,0,Car,"[('rasgulla', 2), ('jalebi', 1), ('poha', 2), ('kachori', 3)]",0,95.13,5625.0,14,,4.2588
ORD119932,REST0936,CUST07773,COUR2436,-37.8144668,144.96393380000004,2020-02-21,03:25:42,0,0,Car,"[('cheesecake', 1), ('tender coconut ice cream', 3), ('saffron pilaf', 2)]",0,119.09,3453.0,8,,3.389
ORD038874,REST1801,CUST10145,COUR2903,-37.8081941,144.9998632,2020-11-06,21:53:24,0,0,Bike,"[('hyderabadi biryani', 2), ('chicken guntur', 1), ('tandoori chicken', 2), ('chicken boneless biryani', 1)]",0,85.31,4206.0,21,,4.6718
ORD169035,REST0936,CUST11106,COUR2275,-37.8081734,144.9482459,2020-06-09,13:38:54,1,0,Motorbike,"[('tender coconut ice cream', 1), ('paratha', 1), ('banana chips', 2)]",0,67.96,,3,,
ORD206938,REST1781,CUST01497,COUR3451,-37.8177059,144.9691094,2020-12-09,21:21:45,0,0,Car,"[('beef burger', 1), ('coffee', 2), ('mango salad', 1), ('peri peri chicken wings', 2)]",0,113.99,1161.0,3,,2.9389
ORD260009,REST1858,CUST03267,COUR3133,-37.805172999999996,144.9450317,2020-03-08,03:33:37,0,1,Bike,"[('roast beef', 1), ('crab toast', 3), ('mackerel fry', 3)]",10,67.662,4511.0,23,,6.43
ORD096591,REST1781,CUST01451,COUR1143,-37.8135669,144.9683657,2020-08-26,00:00:00,0,0,Bike,"[('chicken burger', 2), ('peri peri chicken wings', 2), ('pizza', 2)]",45,59.004,,3,,
ORD139357,REST1858,CUST05363,COUR0820,-37.803532399999995,144.9817888,2020-08-24,03:45:29,0,0,Bike,"[('crab toast', 2), ('kerala parotta', 3), ('appam', 1), ('mackerel fry', 2)]",20,77.888,2389.0,12,,4.3427
ORD258739,REST1450,CUST01948,COUR1523,-37.8183459,144.9793004,2020-04-09,04:17:08,0,0,Car,"[('jalebi', 1), ('puri sabzi', 3)]",0,69.26,2525.0,6,,3.2669
ORD230970,REST1801,CUST00470,COUR1237,-37.816894,144.9491465,2020-10-25,16:21:05,0,1,Motorbike,"[('hyderabadi biryani', 3), ('naan', 3), ('chicken boneless biryani', 2)]",0,106.78,,6,,
ORD186496,REST0936,CUST00187,COUR2829,-37.8028506,144.94821480000002,2020-11-17,08:46:09,0,0,Bike,"[('cheesecake', 2), ('begun pora', 1), ('tender coconut ice cream', 2), ('mocha chingri', 1)]",10,97.713,1839.0,9,,3.6468
ORD191998,REST1801,CUST09678,COUR4191,-37.814409399999995,145.01443480000003,2020-05-29,12:39:33,1,0,Car,"[('panner tikka', 1), ('chicken guntur', 3)]",10,31.275,6268.0,15,,5.5574
ORD152724,REST1858,CUST00112,COUR1674,-37.804531299999994,144.9350517,2020-11-23,13:27:01,1,0,Bike,"[('roast beef', 1), ('beef fry', 1), ('kerala parotta', 2)]",0,59.64,5455.0,27,,7.257
ORD167641,REST1801,CUST11087,COUR3842,-37.808112,144.9509394,2020-11-16,00:00:00,0,0,Car,"[('panner tikka', 1), ('naan', 1), ('chicken boneless biryani', 2), ('chicken guntur', 1)]",0,73.91,1687.0,4,,2.6713
ORD085079,REST1450,CUST00868,COUR4170,-37.8128341,144.9581542,2020-11-08,16:44:50,0,1,Bike,"[('jalebi', 3), ('poha', 3), ('samosa', 3)]",0,93.6,,5,,
ORD255250,REST1450,CUST05059,COUR2946,-37.8200673,144.9586124,2020-07-03,18:23:44,1,0,Car,"[('puri sabzi', 1), ('jalebi', 3), ('rasgulla', 3)]",45,63.684,517.0,1,,4.2747
ORD074201,REST1450,CUST09250,COUR1029,-37.8115003,144.9647308,2020-03-14,09:33:37,0,1,Bike,"[('kachori', 3), ('rasgulla', 3)]",0,90.33,,8,,
ORD060453,REST1858,CUST03923,COUR0058,-37.821023,144.947451,2020-10-25,23:44:10,0,1,Bike,"[('kerala parotta', 1), ('mackerel fry', 1), ('fish', 2), ('beef fry', 2)]",40,48.882,,18,,
ORD318566,REST1801,CUST06300,COUR4058,-37.806793400000004,144.9559989,2020-08-02,14:06:35,0,1,Car,"[('chicken guntur', 2), ('crispy chicken', 3), ('naan', 1), ('chicken boneless biryani', 1)]",0,92.95,1162.0,3,,3.5613
ORD300676,REST1801,CUST05857,COUR4005,-37.8076523,144.94262460000002,2020-10-25,08:54:03,0,1,Bike,"[('panner tikka', 1), ('hyderabadi biryani', 1), ('tandoori chicken', 3)]",10,63.45,2416.0,12,,5.0732
ORD104046,REST1801,CUST11797,COUR2665,-37.809361100000004,144.9645195,2020-01-31,00:00:00,0,0,Motorbike,"[('chicken guntur', 3), ('naan', 2)]",20,43.384,1424.0,3,,3.1822
ORD125116,REST1781,CUST01985,COUR2881,-37.8009524,145.01209409999998,2020-05-05,08:38:14,0,0,Motorbike,"[('beef burger', 1), ('mango salad', 3), ('chicken burger', 1)]",45,49.385,5212.0,10,,3.7422
ORD259070,REST1450,CUST05283,COUR3860,-37.819575799999996,144.96324860000001,2020-02-12,16:17:08,0,0,Car,"[('kachori', 1), ('poha', 2), ('rasgulla', 3)]",0,90.69,952.0,2,,3.0948
ORD212913,REST1450,CUST04245,COUR0299,-37.8247418,144.9899126,2020-02-11,13:46:48,1,0,Car,"[('puri sabzi', 1), ('rasgulla', 2), ('poha', 3)]",45,48.758,,9,,
ORD069682,REST1858,CUST07666,COUR4556,-37.8118268,144.9405883,2020-07-31,10:25:03,0,0,Motorbike,"[('appam', 1), ('mackerel fry', 3)]",45,31.279,4631.0,9,,3.8546
ORD018168,REST1450,CUST04966,COUR4519,-37.8122756,144.973739,2020-10-20,22:05:16,0,0,Car,"[('puri sabzi', 3), ('kachori', 2), ('jalebi', 3)]",0,105.72,1921.0,5,,3.4934
ORD083973,REST0936,CUST05253,COUR0518,-37.818295899999995,144.9648777,2020-06-06,14:30:19,0,1,Bike,"[('paratha', 3), ('cheesecake', 2), ('saffron pilaf', 2)]",10,90.846,3733.0,19,,5.3408
ORD115199,REST1450,CUST03343,COUR1598,-37.8095974,144.9535538,2020-09-21,10:01:19,0,0,Motorbike,"[('puri sabzi', 3), ('poha', 2)]",0,75.87,1211.0,2,,2.855
ORD069421,REST1858,CUST06056,COUR2095,-37.8054348,144.9411825,2020-12-07,00:39:33,0,0,Car,"[('appam', 3), ('roast beef', 1)]",40,48.528,4892.0,12,,4.4566
ORD114988,REST1801,CUST13557,COUR3352,-37.800051700000004,144.9745569,2020-12-03,11:04:36,0,0,Car,"[('chicken guntur', 2), ('crispy chicken', 2)]",0,44.64,1431.0,3,,3.0767
ORD186438,REST0936,CUST13585,COUR2785,-37.8154612,144.94052240000002,2020-03-08,01:50:46,0,1,Bike,"[('paratha', 1), ('tender coconut ice cream', 3), ('begun pora', 2)]",40,70.848,,8,,
ORD099134,REST1858,CUST01565,COUR2301,-37.8151859,144.99390640000001,2020-07-11,22:21:05,0,1,Car,"[('beef fry', 1), ('fish', 3), ('kerala parotta', 1)]",10,67.815,,4,,
ORD002884,REST1450,CUST03441,COUR4598,-37.8158995,144.98520180000003,2020-08-10,05:08:34,0,0,Car,"[('jalebi', 1), ('puri sabzi', 3), ('poha', 1)]",45,42.68,2951.0,7,,3.3556
ORD001714,REST1801,CUST00267,COUR4972,-37.82341160000001,144.97689430000003,2020-02-07,05:40:13,0,0,Car,"[('naan', 1), ('panner tikka', 2), ('tandoori chicken', 1), ('chicken guntur', 3)]",45,39.946,3478.0,8,,3.708
ORD152952,REST1450,CUST06844,COUR1634,-37.806451700000004,144.9595625,2020-07-28,20:06:35,0,0,Bike,"[('rasgulla', 3), ('samosa', 1), ('poha', 1), ('puri sabzi', 2)]",0,126.44,1880.0,9,,4.1342
ORD287653,REST1858,CUST13496,COUR0238,-37.824069,144.9643534,2020-05-21,02:46:09,0,0,Bike,"[('roast beef', 1), ('mackerel fry', 1), ('crab toast', 2), ('fish', 2)]",0,78.73,2123.0,11,,3.9153
ORD269574,REST1801,CUST04273,COUR3137,-37.824124,144.9868376,2020-10-17,02:34:17,0,1,Motorbike,"[('panner tikka', 1), ('crispy chicken', 1)]",10,17.055,,8,,
ORD249900,REST1801,CUST13936,COUR0333,-37.807562,144.963042,2020-06-10,08:42:11,0,0,Car,"[('crispy chicken', 3), ('hyderabadi biryani', 3)]",40,36.774,,3,,
ORD106871,REST1858,CUST06284,COUR2352,-37.807219200000006,144.95705569999998,2020-12-13,08:22:25,0,1,Car,"[('fish', 3), ('roast beef', 1), ('beef fry', 2), ('kerala parotta', 1)]",20,85.848,,9,,
ORD176078,REST1450,CUST00569,COUR1765,-37.8173459,144.9658029,2020-12-06,02:06:35,0,1,Car,"[('kachori', 3), ('rasgulla', 2), ('jalebi', 2)]",10,79.668,1135.0,3,,4.0785
ORD308514,REST1781,CUST10742,COUR4466,-37.813219399999994,144.9904666,2020-02-22,11:08:34,0,1,Bike,"[('chicken burger', 3), ('peri peri chicken wings', 1)]",0,53.93,,14,,
ORD063659,REST1450,CUST08341,COUR0357,-37.813179600000005,144.95153249999998,2020-12-29,20:10:32,0,0,Motorbike,"[('poha', 3), ('samosa', 3)]",0,63.39,,2,,
ORD301063,REST1781,CUST04526,COUR4339,-37.8157243,144.9500937,2020-06-12,14:54:03,0,0,Car,"[('burgers', 3), ('veggie pizza', 3), ('pizza', 3), ('beef burger', 1)]",20,99.304,2512.0,6,,3.7481
ORD108921,REST1801,CUST00285,COUR3506,-37.8030057,144.93571369999998,2020-03-29,11:08:34,0,1,Motorbike,"[('hyderabadi biryani', 3), ('chicken boneless biryani', 1), ('chicken guntur', 1), ('panner tikka', 2)]",0,67.47,,7,,
ORD048570,REST1801,CUST02748,COUR3266,-37.8086573,145.0058791,2020-04-15,03:57:21,0,0,Bike,"[('chicken boneless biryani', 3), ('crispy chicken', 2), ('hyderabadi biryani', 3), ('tandoori chicken', 1)]",0,135.5,,24,,
ORD285444,REST1801,CUST05646,COUR3007,-37.812409,144.93693159999998,2020-04-07,09:49:27,0,0,Motorbike,"[('panner tikka', 2), ('naan', 3), ('tandoori chicken', 2), ('crispy chicken', 3)]",10,114.255,3354.0,7,,3.4258
ORD096187,REST1801,CUST01549,COUR4170,-37.8126546,144.9955805,2020-04-05,12:00:00,1,1,Bike,"[('tandoori chicken', 1), ('chicken guntur', 2), ('panner tikka', 1), ('hyderabadi biryani', 3)]",40,40.224,4106.0,21,,7.6445
ORD313092,REST0936,CUST08791,COUR4890,-37.8252643,144.9477532,2020-10-03,13:50:46,1,1,Car,"[('paratha', 3), ('tender coconut ice cream', 2), ('saffron pilaf', 3)]",20,111.168,2950.0,7,,5.5188
ORD081616,REST1450,CUST06271,COUR2604,-37.80647329999999,144.9571825,2020-10-21,06:23:44,0,0,Car,"[('puri sabzi', 3), ('samosa', 1), ('rasgulla', 1), ('kachori', 1)]",45,56.149,,4,,
ORD169668,REST1858,CUST04503,COUR4599,-37.8224552,144.9681448,2020-07-01,10:32:58,0,0,Motorbike,"[('fish', 1), ('mackerel fry', 1), ('kerala parotta', 3), ('crab toast', 3)]",0,87.73,,4,,
ORD004550,REST1801,CUST09423,COUR4963,-37.8235253,144.95623380000004,2020-12-04,03:29:40,0,0,Bike,"[('chicken boneless biryani', 2), ('tandoori chicken', 3)]",0,102.1,3274.0,16,,4.0554
ORD091139,REST1858,CUST13491,COUR1795,-37.8251576,144.9497179,2020-10-10,04:52:44,0,1,Motorbike,"[('beef fry', 2), ('mackerel fry', 3), ('roast beef', 1)]",0,79.67,3513.0,7,,5.1845
ORD146393,REST0936,CUST03378,COUR0920,-37.8093489,144.9369713,2020-04-02,22:36:55,0,0,Bike,"[('paratha', 3), ('tender coconut ice cream', 2), ('mocha chingri', 3)]",45,69.35,742.0,4,,3.0861
ORD013129,REST1450,CUST07735,COUR2214,-37.8020197,144.9571784,2020-07-30,05:16:29,0,0,Motorbike,"[('samosa', 3), ('puri sabzi', 3), ('rasgulla', 3)]",0,163.41,2198.0,4,,3.3251
ORD264179,REST1450,CUST09477,COUR2967,-37.799141999999996,144.946087,2020-12-16,01:11:12,0,0,Bike,"[('samosa', 1), ('rasgulla', 1), ('jalebi', 1), ('puri sabzi', 3)]",0,104.0,2595.0,13,,4.3398
ORD019762,REST0936,CUST06557,COUR1321,-37.82480379999999,144.98470369999998,2020-06-03,08:02:38,0,0,Bike,"[('mocha chingri', 2), ('tender coconut ice cream', 1), ('begun pora', 2), ('cheesecake', 3)]",0,145.17,5815.0,29,,5.5822
ORD023276,REST0936,CUST01209,COUR0220,-37.7994347,144.98897350000001,2020-04-26,16:17:08,0,1,Bike,"[('saffron pilaf', 3), ('paratha', 2)]",0,89.8,,30,,
ORD086689,REST0936,CUST08219,COUR4295,-37.8168529,144.9953284,2020-01-11,19:58:40,1,1,Motorbike,"[('begun pora', 3), ('tender coconut ice cream', 2), ('cheesecake', 1), ('banana chips', 2)]",0,164.45,,13,,
ORD319359,REST0936,CUST07398,COUR0126,-37.8227277,144.9675125,2020-08-04,17:00:39,0,0,Bike,"[('paratha', 1), ('tender coconut ice cream', 2)]",0,49.16,4252.0,21,,5.0617
ORD114588,REST1781,CUST05069,COUR2197,-37.819881,144.96128290000001,2020-04-05,16:32:58,0,1,Bike,"[('mango salad', 1), ('peri peri chicken wings', 1)]",40,24.702,,6,,
ORD152374,REST1858,CUST04773,COUR1652,-37.8051953,144.9331841,2020-05-13,00:27:41,0,0,Motorbike,"[('beef fry', 2), ('kerala parotta', 2), ('mackerel fry', 1), ('fish', 1)]",10,70.542,,11,,
ORD011152,REST1801,CUST09387,COUR0053,-37.809257,144.9607912,2020-08-18,15:49:27,0,0,Car,"[('chicken guntur', 3), ('crispy chicken', 1), ('naan', 3), ('hyderabadi biryani', 3)]",10,92.484,1237.0,3,,3.1698
ORD236119,REST0936,CUST10930,COUR0513,-37.8035651,144.9672031,2020-02-04,01:54:43,0,0,Motorbike,"[('mocha chingri', 3), ('begun pora', 3), ('banana chips', 2), ('paratha', 2)]",40,113.526,,7,,
